id;standort;anzahl_ladepunkte;ladesaeule_status;adresse;koordinaten;typ;ladepunkt;stecker;status;authmethod_1;authmethod_2;the_geom;coordinate_reference_system
APP_STROMNETZ_EMOBILITY_8554580;I11;2;frei;Jessenstraße 11;N53.550730 E9.944930;;+498003006070;;frei;unbekannt;;POINT (562603.900410 5933952.816257);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554581;I11;2;frei;Jessenstraße 11;N53.550730 E9.944930;;+498003006070;;frei;unbekannt;;POINT (562603.900410 5933952.816257);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554582;5201;2;teilweise belegt;Lübsche Straße 28;N53.701153 E11.115017;;+49385755111;;unbekannt;unbekannt;;POINT (639619.999374 5952349.917482);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554583;5201;2;teilweise belegt;Lübsche Straße 28;N53.701153 E11.115017;;+49385755111;;unbekannt;unbekannt;;POINT (639619.999374 5952349.917482);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554584;5202;2;teilweise belegt;Dorfmitte 24;N53.653264 E11.173836;;+49385755111;;unbekannt;unbekannt;;POINT (643665.215553 5947140.356258);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554585;5202;2;teilweise belegt;Dorfmitte 24;N53.653264 E11.173836;;+49385755111;;unbekannt;unbekannt;;POINT (643665.215553 5947140.356258);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554586;5210;2;teilweise belegt;Quetziner Straße 2;N53.462083 E12.265583;;+49385755111;;unbekannt;unbekannt;;POINT (716773.405199 5928641.171154);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554587;5210;2;teilweise belegt;Quetziner Straße 2;N53.462083 E12.265583;;+49385755111;;unbekannt;unbekannt;;POINT (716773.405199 5928641.171154);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554588;5211;2;teilweise belegt;Amtsstraße 5;N53.575349 E11.650238;;+49385755111;;unbekannt;unbekannt;;POINT (675466.674030 5939542.800116);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554589;5211;2;teilweise belegt;Amtsstraße 5;N53.575349 E11.650238;;+49385755111;;unbekannt;unbekannt;;POINT (675466.674030 5939542.800116);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554590;5212;2;teilweise belegt;Am Hafen 1;N53.848030 E11.987264;;+49385755111;;unbekannt;unbekannt;;POINT (696499.258807 5970751.404959);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554591;5212;2;teilweise belegt;Am Hafen 1;N53.848030 E11.987264;;+49385755111;;unbekannt;unbekannt;;POINT (696499.258807 5970751.404959);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554592;5213;2;teilweise belegt;Am Mühlentor 12;N53.800359 E11.702946;;+49385755111;;unbekannt;unbekannt;;POINT (678003.592626 5964699.139664);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554593;5213;2;teilweise belegt;Am Mühlentor 12;N53.800359 E11.702946;;+49385755111;;unbekannt;unbekannt;;POINT (678003.592626 5964699.139664);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554594;5203;2;teilweise belegt;Bahnhofstraße 18;N53.729175 E11.408722;;+49385755111;;unbekannt;unbekannt;;POINT (658899.651869 5956083.774803);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554595;5203;2;teilweise belegt;Bahnhofstraße 18;N53.729175 E11.408722;;+49385755111;;unbekannt;unbekannt;;POINT (658899.651869 5956083.774803);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554596;5204;2;teilweise belegt;Freiheitsplatz 1;N53.779826 E11.050603;;+49385755111;;unbekannt;unbekannt;;POINT (635115.689958 5960976.433703);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554597;5204;2;teilweise belegt;Freiheitsplatz 1;N53.779826 E11.050603;;+49385755111;;unbekannt;unbekannt;;POINT (635115.689958 5960976.433703);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554598;5205;2;teilweise belegt;Amtsberg 2;N53.513642 E11.072242;;+49385755111;;unbekannt;unbekannt;;POINT (637404.131744 5931409.574755);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554599;5205;2;teilweise belegt;Amtsberg 2;N53.513642 E11.072242;;+49385755111;;unbekannt;unbekannt;;POINT (637404.131744 5931409.574755);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554600;5206;2;teilweise belegt;Amtsstraße 2;N53.554173 E10.917151;;+49385755111;;unbekannt;unbekannt;;POINT (627000.318215 5935630.054213);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554601;5206;2;teilweise belegt;Amtsstraße 2;N53.554173 E10.917151;;+49385755111;;unbekannt;unbekannt;;POINT (627000.318215 5935630.054213);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554602;5207;2;teilweise belegt;Wittenburger Chaussee 13;N53.543974 E10.929580;;+49385755111;;unbekannt;unbekannt;;POINT (627854.320841 5934517.822597);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554603;5207;2;teilweise belegt;Wittenburger Chaussee 13;N53.543974 E10.929580;;+49385755111;;unbekannt;unbekannt;;POINT (627854.320841 5934517.822597);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554604;5208;2;teilweise belegt;Dr. Robert Koch Straße 2;N53.398959 E10.967929;;+49385755111;;unbekannt;unbekannt;;POINT (630840.408537 5918457.115712);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554605;5208;2;teilweise belegt;Dr. Robert Koch Straße 2;N53.398959 E10.967929;;+49385755111;;unbekannt;unbekannt;;POINT (630840.408537 5918457.115712);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554606;5209;2;teilweise belegt;Markt 1;N53.383280 E11.585320;;+49385755111;;unbekannt;unbekannt;;POINT (671944.602363 5918023.227986);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554607;5209;2;teilweise belegt;Markt 1;N53.383280 E11.585320;;+49385755111;;unbekannt;unbekannt;;POINT (671944.602363 5918023.227986);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554608;5220;2;teilweise belegt;Goldberger Straße 26;N53.620353 E12.082155;;+49385755111;;unbekannt;unbekannt;;POINT (703838.527111 5945699.200536);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554609;5220;2;teilweise belegt;Goldberger Straße 26;N53.620353 E12.082155;;+49385755111;;unbekannt;unbekannt;;POINT (703838.527111 5945699.200536);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554610;5221;2;teilweise belegt;Gewerbeallee 5;N53.567127 E11.661921;;+49385755111;;unbekannt;unbekannt;;POINT (676274.224000 5938657.240076);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554611;5221;2;teilweise belegt;Gewerbeallee 5;N53.567127 E11.661921;;+49385755111;;unbekannt;unbekannt;;POINT (676274.224000 5938657.240076);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554612;5222;2;teilweise belegt;Wöbbeliner Straße 90;N53.348700 E11.489099;;+49385755111;;unbekannt;unbekannt;;POINT (665680.473066 5913949.729355);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554613;5222;2;teilweise belegt;Wöbbeliner Straße 90;N53.348700 E11.489099;;+49385755111;;unbekannt;unbekannt;;POINT (665680.473066 5913949.729355);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554614;5214;2;teilweise belegt;Am Wall 2;N53.712899 E11.828683;;+49385755111;;unbekannt;unbekannt;;POINT (686669.679385 5955294.994073);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554615;5214;2;teilweise belegt;Am Wall 2;N53.712899 E11.828683;;+49385755111;;unbekannt;unbekannt;;POINT (686669.679385 5955294.994073);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554616;5215;2;teilweise belegt;Alte Burg 1;N53.381306 E11.586534;;+49385755111;;unbekannt;unbekannt;;POINT (672033.287534 5917806.613364);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554617;5215;2;teilweise belegt;Alte Burg 1;N53.381306 E11.586534;;+49385755111;;unbekannt;unbekannt;;POINT (672033.287534 5917806.613364);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554618;5219;2;teilweise belegt;Lübtheener Straße 0;N53.365749 E11.084754;;+49385755111;;unbekannt;unbekannt;;POINT (638714.639980 5914983.838427);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554619;5219;2;teilweise belegt;Lübtheener Straße 0;N53.365749 E11.084754;;+49385755111;;unbekannt;unbekannt;;POINT (638714.639980 5914983.838427);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554620;5231;2;teilweise belegt;Marienstraße 14;N53.297527 E11.085130;;+49385755111;;unbekannt;unbekannt;;POINT (638961.254347 5907396.447609);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554621;5231;2;teilweise belegt;Marienstraße 14;N53.297527 E11.085130;;+49385755111;;unbekannt;unbekannt;;POINT (638961.254347 5907396.447609);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554622;5232;2;teilweise belegt;Grüner Weg 3;N53.296344 E11.079756;;+49385755111;;unbekannt;unbekannt;;POINT (638606.985766 5907254.427100);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554623;5232;2;teilweise belegt;Grüner Weg 3;N53.296344 E11.079756;;+49385755111;;unbekannt;unbekannt;;POINT (638606.985766 5907254.427100);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554624;5235;2;teilweise belegt;Fischersteig 0;N54.147802 E11.755038;;+49385755111;;unbekannt;unbekannt;;POINT (679929.427115 6003473.809721);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554625;5235;2;teilweise belegt;Fischersteig 0;N54.147802 E11.755038;;+49385755111;;unbekannt;unbekannt;;POINT (679929.427115 6003473.809721);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554626;5226;2;teilweise belegt;Markt 21;N53.939639 E12.107596;;+49385755111;;unbekannt;unbekannt;;POINT (703965.398117 5981279.265124);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554627;5226;2;teilweise belegt;Markt 21;N53.939639 E12.107596;;+49385755111;;unbekannt;unbekannt;;POINT (703965.398117 5981279.265124);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554628;5227;2;teilweise belegt;An der Crivitzer Chaussee 1;N53.603698 E11.443816;;+49385755111;;unbekannt;unbekannt;;POINT (661694.155363 5942206.775587);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554629;5227;2;teilweise belegt;An der Crivitzer Chaussee 1;N53.603698 E11.443816;;+49385755111;;unbekannt;unbekannt;;POINT (661694.155363 5942206.775587);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554630;5228;2;teilweise belegt;An der Crivitzer Chaussee 1;N53.603520 E11.443763;;+49385755111;;unbekannt;unbekannt;;POINT (661691.329370 5942186.857415);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554631;5228;2;teilweise belegt;An der Crivitzer Chaussee 1;N53.603520 E11.443763;;+49385755111;;unbekannt;unbekannt;;POINT (661691.329370 5942186.857415);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554632;5240;2;teilweise belegt;Schulzentrift 1;N54.149520 E11.735603;;+49385755111;;unbekannt;unbekannt;;POINT (678653.045512 6003615.571027);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554633;5240;2;teilweise belegt;Schulzentrift 1;N54.149520 E11.735603;;+49385755111;;unbekannt;unbekannt;;POINT (678653.045512 6003615.571027);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554634;5242;2;teilweise belegt;Werderstraße 4;N53.638367 E11.423800;;+49385755111;;unbekannt;unbekannt;;POINT (660238.628452 5946017.496937);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554635;5242;2;teilweise belegt;Werderstraße 4;N53.638367 E11.423800;;+49385755111;;unbekannt;unbekannt;;POINT (660238.628452 5946017.496937);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554636;5243;2;teilweise belegt;Alter Garten 1;N53.626405 E11.416802;;+49385755111;;unbekannt;unbekannt;;POINT (659821.285494 5944671.287654);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554637;5243;2;teilweise belegt;Alter Garten 1;N53.626405 E11.416802;;+49385755111;;unbekannt;unbekannt;;POINT (659821.285494 5944671.287654);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554638;5244;2;teilweise belegt;Demmlerplatz 1;N53.631028 E11.400551;;+49385755111;;unbekannt;unbekannt;;POINT (658729.449451 5945149.087855);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554639;5244;2;teilweise belegt;Demmlerplatz 1;N53.631028 E11.400551;;+49385755111;;unbekannt;unbekannt;;POINT (658729.449451 5945149.087855);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554640;5245;2;teilweise belegt;Bosselmannstraße 1;N53.602000 E11.453000;;+49385755111;;unbekannt;unbekannt;;POINT (662308.213889 5942038.829552);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554641;5245;2;teilweise belegt;Bosselmannstraße 1;N53.602000 E11.453000;;+49385755111;;unbekannt;unbekannt;;POINT (662308.213889 5942038.829552);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554642;5246;2;teilweise belegt;Ellerried 44;N53.597822 E11.391398;;+49385755111;;unbekannt;unbekannt;;POINT (658248.508961 5941435.375807);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554643;5246;2;teilweise belegt;Ellerried 44;N53.597822 E11.391398;;+49385755111;;unbekannt;unbekannt;;POINT (658248.508961 5941435.375807);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554644;5236;2;teilweise belegt;Fischersteig 0;N54.148034 E11.755081;;+49385755111;;unbekannt;unbekannt;;POINT (679931.228265 6003499.722938);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554645;5236;2;teilweise belegt;Fischersteig 0;N54.148034 E11.755081;;+49385755111;;unbekannt;unbekannt;;POINT (679931.228265 6003499.722938);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554646;5237;2;teilweise belegt;Heinrich-Schreiber-Ring 1;N54.139833 E11.743537;;+49385755111;;unbekannt;unbekannt;;POINT (679212.910657 6002558.243834);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554647;5237;2;teilweise belegt;Heinrich-Schreiber-Ring 1;N54.139833 E11.743537;;+49385755111;;unbekannt;unbekannt;;POINT (679212.910657 6002558.243834);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554648;5238;2;teilweise belegt;Heinrich-Schreiber-Ring 1;N54.139833 E11.743537;;+49385755111;;unbekannt;unbekannt;;POINT (679212.910657 6002558.243834);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554649;5238;2;teilweise belegt;Heinrich-Schreiber-Ring 1;N54.139833 E11.743537;;+49385755111;;unbekannt;unbekannt;;POINT (679212.910657 6002558.243834);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554650;5239;2;teilweise belegt;Schulzentrift 1;N54.149520 E11.735603;;+49385755111;;unbekannt;unbekannt;;POINT (678653.045512 6003615.571027);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554651;5239;2;teilweise belegt;Schulzentrift 1;N54.149520 E11.735603;;+49385755111;;unbekannt;unbekannt;;POINT (678653.045512 6003615.571027);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554652;5250;2;teilweise belegt;Grunthalplatz 5;N53.633819 E11.408745;;+49385755111;;unbekannt;unbekannt;;POINT (659260.644494 5945477.832752);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554653;5250;2;teilweise belegt;Grunthalplatz 5;N53.633819 E11.408745;;+49385755111;;unbekannt;unbekannt;;POINT (659260.644494 5945477.832752);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554654;5251;2;teilweise belegt;Karl-Liebkecht-Platz 1;N53.623438 E11.404990;;+49385755111;;unbekannt;unbekannt;;POINT (659051.462588 5944314.809442);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554655;5251;2;teilweise belegt;Karl-Liebkecht-Platz 1;N53.623438 E11.404990;;+49385755111;;unbekannt;unbekannt;;POINT (659051.462588 5944314.809442);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554656;5252;2;teilweise belegt;Wittenburger Straße 118;N53.628373 E11.392716;;+49385755111;;unbekannt;unbekannt;;POINT (658221.407871 5944836.329515);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554657;5252;2;teilweise belegt;Wittenburger Straße 118;N53.628373 E11.392716;;+49385755111;;unbekannt;unbekannt;;POINT (658221.407871 5944836.329515);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554658;5253;2;teilweise belegt;Ratzeburger Straße 2;N53.648877 E11.353781;;+49385755111;;unbekannt;unbekannt;;POINT (655571.724363 5947031.002270);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554659;5253;2;teilweise belegt;Ratzeburger Straße 2;N53.648877 E11.353781;;+49385755111;;unbekannt;unbekannt;;POINT (655571.724363 5947031.002270);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554660;5254;2;teilweise belegt;Hamburger Straße 130;N53.592818 E11.464265;;+49385755111;;unbekannt;unbekannt;;POINT (663088.826500 5941043.340079);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554661;5254;2;teilweise belegt;Hamburger Straße 130;N53.592818 E11.464265;;+49385755111;;unbekannt;unbekannt;;POINT (663088.826500 5941043.340079);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554662;5255;2;teilweise belegt;Friedensberg 1;N53.650281 E11.408340;;+49385755111;;unbekannt;unbekannt;;POINT (659171.854807 5947307.905925);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554663;5255;2;teilweise belegt;Friedensberg 1;N53.650281 E11.408340;;+49385755111;;unbekannt;unbekannt;;POINT (659171.854807 5947307.905925);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554664;5256;2;teilweise belegt;Dr.-Georg-Benjamin-Str. 1;N53.653546 E11.407905;;+49385755111;;unbekannt;unbekannt;;POINT (659130.810375 5947670.081267);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554665;5256;2;teilweise belegt;Dr.-Georg-Benjamin-Str. 1;N53.653546 E11.407905;;+49385755111;;unbekannt;unbekannt;;POINT (659130.810375 5947670.081267);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554666;5257;2;teilweise belegt;Kieler Straße 31;N53.648043 E11.370488;;+49385755111;;unbekannt;unbekannt;;POINT (656678.869616 5946974.920134);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554667;5257;2;teilweise belegt;Kieler Straße 31;N53.648043 E11.370488;;+49385755111;;unbekannt;unbekannt;;POINT (656678.869616 5946974.920134);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554668;5247;2;teilweise belegt;Platz der Freiheit 14;N53.633421 E11.402900;;+49385755111;;unbekannt;unbekannt;;POINT (658875.749718 5945420.493078);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554669;5247;2;teilweise belegt;Platz der Freiheit 14;N53.633421 E11.402900;;+49385755111;;unbekannt;unbekannt;;POINT (658875.749718 5945420.493078);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554670;5248;2;teilweise belegt;Bleicherstraße 25;N53.620713 E11.402870;;+49385755111;;unbekannt;unbekannt;;POINT (658921.522802 5944006.984632);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554671;5248;2;teilweise belegt;Bleicherstraße 25;N53.620713 E11.402870;;+49385755111;;unbekannt;unbekannt;;POINT (658921.522802 5944006.984632);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554672;5249;2;teilweise belegt;Friedrich-Engels-Straße 46;N53.603883 E11.431472;;+49385755111;;unbekannt;unbekannt;;POINT (660876.861299 5942199.370227);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554673;5249;2;teilweise belegt;Friedrich-Engels-Straße 46;N53.603883 E11.431472;;+49385755111;;unbekannt;unbekannt;;POINT (660876.861299 5942199.370227);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554674;5261;2;teilweise belegt;Am Packhof 2;N53.632526 E11.408222;;+49385755111;;unbekannt;unbekannt;;POINT (659230.941257 5945332.848493);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554675;5261;2;teilweise belegt;Am Packhof 2;N53.632526 E11.408222;;+49385755111;;unbekannt;unbekannt;;POINT (659230.941257 5945332.848493);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554676;5262;10;teilweise belegt;Am Packhof 2;N53.633000 E11.409000;;+49385755111;;unbekannt;unbekannt;;POINT (659280.587447 5945387.310925);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554677;5262;10;teilweise belegt;Am Packhof 2;N53.633000 E11.409000;;+49385755111;;unbekannt;unbekannt;;POINT (659280.587447 5945387.310925);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554678;5262;10;teilweise belegt;Am Packhof 2;N53.633000 E11.409000;;+49385755111;;unbekannt;unbekannt;;POINT (659280.587447 5945387.310925);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554679;5262;10;teilweise belegt;Am Packhof 2;N53.633000 E11.409000;;+49385755111;;unbekannt;unbekannt;;POINT (659280.587447 5945387.310925);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554680;5262;10;teilweise belegt;Am Packhof 2;N53.633000 E11.409000;;+49385755111;;unbekannt;unbekannt;;POINT (659280.587447 5945387.310925);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554681;5262;10;teilweise belegt;Am Packhof 2;N53.633000 E11.409000;;+49385755111;;unbekannt;unbekannt;;POINT (659280.587447 5945387.310925);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554682;5262;10;teilweise belegt;Am Packhof 2;N53.633000 E11.409000;;+49385755111;;unbekannt;unbekannt;;POINT (659280.587447 5945387.310925);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554683;5262;10;teilweise belegt;Am Packhof 2;N53.633000 E11.409000;;+49385755111;;unbekannt;unbekannt;;POINT (659280.587447 5945387.310925);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554684;5262;10;teilweise belegt;Am Packhof 2;N53.633000 E11.409000;;+49385755111;;unbekannt;unbekannt;;POINT (659280.587447 5945387.310925);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554685;5262;10;teilweise belegt;Am Packhof 2;N53.633000 E11.409000;;+49385755111;;unbekannt;unbekannt;;POINT (659280.587447 5945387.310925);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554686;5260;2;teilweise belegt;Ziegenmarkt 1;N53.632176 E11.419705;;+49385755111;;unbekannt;unbekannt;;POINT (659991.384960 5945319.688922);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554687;5260;2;teilweise belegt;Ziegenmarkt 1;N53.632176 E11.419705;;+49385755111;;unbekannt;unbekannt;;POINT (659991.384960 5945319.688922);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554688;5258;2;teilweise belegt;Wismarsche Straße 307;N53.645112 E11.408132;;+49385755111;;unbekannt;unbekannt;;POINT (659177.582822 5946732.519727);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554689;5258;2;teilweise belegt;Wismarsche Straße 307;N53.645112 E11.408132;;+49385755111;;unbekannt;unbekannt;;POINT (659177.582822 5946732.519727);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554690;5259;2;teilweise belegt;Talliner Straße 10;N53.599025 E11.446465;;+49385755111;;unbekannt;unbekannt;;POINT (661887.267816 5941693.053427);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554691;5259;2;teilweise belegt;Talliner Straße 10;N53.599025 E11.446465;;+49385755111;;unbekannt;unbekannt;;POINT (661887.267816 5941693.053427);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554692;5277;1;teilweise belegt;Am Grünen Tal 12;N53.596777 E11.438640;;+49385755111;;unbekannt;unbekannt;;POINT (661378.135632 5941425.249074);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554693;5278;1;teilweise belegt;Am Grünen Tal 12;N53.596777 E11.438640;;+49385755111;;unbekannt;unbekannt;;POINT (661378.135632 5941425.249074);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554694;5279;1;teilweise belegt;Am Grünen Tal 12;N53.596777 E11.438640;;+49385755111;;unbekannt;unbekannt;;POINT (661378.135632 5941425.249074);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554695;5280;1;teilweise belegt;Am Grünen Tal 12;N53.596777 E11.438640;;+49385755111;;unbekannt;unbekannt;;POINT (661378.135632 5941425.249074);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554696;WM3M4C;1;teilweise belegt;Ohmstraße 4;N48.827189 E12.728912;;+49385755111;;unbekannt;unbekannt;;POINT (773658.747101 5414953.045586);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554697;1802507;2;teilweise belegt;Ohmstraße 4;N48.827188 E12.728911;;+49385755111;;unbekannt;unbekannt;;POINT (773658.679178 5414952.930856);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554698;1802507;2;teilweise belegt;Ohmstraße 4;N48.827188 E12.728911;;+49385755111;;unbekannt;unbekannt;;POINT (773658.679178 5414952.930856);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554699;1206;2;teilweise belegt;Mittelstraße 39;N53.687850 E10.037810;;+494052104112;;frei;unbekannt;;POINT (568534.761323 5949292.789847);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554700;1206;2;teilweise belegt;Mittelstraße 39;N53.687850 E10.037810;;+494052104112;;frei;unbekannt;;POINT (568534.761323 5949292.789847);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554701;1205;2;teilweise belegt;Berliner Allee 25;N53.684320 E9.983880;;+494052104112;;frei;unbekannt;;POINT (564978.880607 5948849.443799);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554702;1205;2;teilweise belegt;Berliner Allee 25;N53.684320 E9.983880;;+494052104112;;belegt;unbekannt;;POINT (564978.880607 5948849.443799);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554703;1204;2;teilweise belegt;Buchenweg 101;N53.699510 E9.993560;;+494052104112;;frei;unbekannt;;POINT (565594.545794 5950548.217338);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554704;1204;2;teilweise belegt;Buchenweg 101;N53.699510 E9.993560;;+494052104112;;frei;unbekannt;;POINT (565594.545794 5950548.217338);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554705;1203;2;teilweise belegt;Am Hallenbad 14;N53.689950 E10.001290;;+494052104112;;belegt;unbekannt;;POINT (566119.842517 5949491.830374);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554706;1203;2;teilweise belegt;Am Hallenbad 14;N53.689950 E10.001290;;+494052104112;;frei;unbekannt;;POINT (566119.842517 5949491.830374);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554707;1202;2;teilweise belegt;Beamtenlaufbahn 2;N53.706460 E9.994170;;+494052104112;;frei;unbekannt;;POINT (565624.002789 5951321.967467);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554708;1202;2;teilweise belegt;Beamtenlaufbahn 2;N53.706460 E9.994170;;+494052104112;;frei;unbekannt;;POINT (565624.002789 5951321.967467);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554709;1201;2;teilweise belegt;Stormarnstraße 55;N53.711770 E10.018230;;+494052104112;;frei;unbekannt;;POINT (567203.663298 5951935.185331);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554710;1201;2;teilweise belegt;Stormarnstraße 55;N53.711770 E10.018230;;+494052104112;;frei;unbekannt;;POINT (567203.663298 5951935.185331);EPSG:25832
APP_STROMNETZ_EMOBILITY_8554711;1200;2;teilweise belegt;Ulzburger Straße 353;N53.711290 E9.999290;;+494052104112;;frei;unbekannt;;POINT (565954.403312 5951864.043991);EPSG:25832
